Request_ID,Request_Time,Response_Time,Completion_Time,Scheduled_Time,Req_Status,Cancellation_Reason,User_ID,Provider_ID,Service_ID
7206,2021-03-06 00:00:00,2021-03-06 01:49:00,,2021-03-09 00:00:00,Cancelled,Provider Unavailable,1315,446,7
7207,2021-12-27 00:00:00,,,2021-12-29 00:00:00,No Response,,1321,482,5
7208,2022-10-11 00:00:00,,,2022-10-14 00:00:00,No Response,,108,367,18
7209,2020-08-29 00:00:00,2020-08-29 00:59:00,2020-08-29 05:22:00,2020-08-31 00:00:00,Completed,,74,465,7
7210,2024-01-14 00:00:00,2024-01-14 01:05:00,,2024-01-16 00:00:00,Cancelled,User Cancelled,1138,220,15
7211,2020-11-03 00:00:00,2020-11-03 00:36:00,,2020-11-05 00:00:00,Cancelled,Late Response,1582,407,11
7212,2022-04-07 00:00:00,,,2022-04-08 00:00:00,No Response,,1431,253,10
7213,2021-03-04 00:00:00,2021-03-04 00:12:00,2021-03-04 04:16:00,2021-03-08 00:00:00,Completed,,1017,1,17
7214,2022-04-29 00:00:00,2022-04-29 01:14:00,,2022-04-29 00:00:00,Cancelled,User Cancelled,92,391,1
7215,2021-08-09 00:00:00,2021-08-09 01:09:00,2021-08-09 02:36:00,2021-08-10 00:00:00,Completed,,237,2,8
7216,2024-07-16 00:00:00,2024-07-16 01:21:00,2024-07-16 01:43:00,2024-07-20 00:00:00,Completed,,527,465,4
7217,2025-10-31 00:00:00,,,2025-11-02 00:00:00,No Response,,951,178,16
7218,2024-06-20 00:00:00,2024-06-20 01:17:00,2024-06-20 01:36:00,2024-06-23 00:00:00,Completed,,234,454,13
7219,2023-07-03 00:00:00,2023-07-03 01:59:00,,2023-07-07 00:00:00,Cancelled,User Cancelled,1803,203,9
7220,2023-03-29 00:00:00,,,2023-04-03 00:00:00,No Response,,575,115,19
7221,2020-11-02 00:00:00,2020-11-02 01:27:00,,2020-11-03 00:00:00,Cancelled,User Cancelled,1447,457,13
7222,2024-12-23 00:00:00,2024-12-23 01:00:00,2024-12-23 02:03:00,2024-12-23 00:00:00,Completed,,1413,87,15
7223,2021-11-24 00:00:00,,,2021-11-27 00:00:00,No Response,,698,138,2
7224,2025-11-13 00:00:00,,,2025-11-15 00:00:00,No Response,,40,382,6
7225,2023-12-27 00:00:00,,,2023-12-29 00:00:00,No Response,,1744,408,14
7226,2025-12-12 00:00:00,,,2025-12-14 00:00:00,No Response,,1198,73,3
7227,2024-06-29 00:00:00,2024-06-29 01:56:00,,2024-07-03 00:00:00,Cancelled,Late Response,785,277,17
7228,2025-01-16 00:00:00,2025-01-16 00:50:00,,2025-01-17 00:00:00,Cancelled,Late Response,1839,112,7
7229,2020-06-23 00:00:00,2020-06-23 00:34:00,2020-06-23 05:21:00,2020-06-25 00:00:00,Completed,,1974,33,18
7230,2020-12-11 00:00:00,,,2020-12-13 00:00:00,No Response,,1140,226,14
7231,2022-07-08 00:00:00,,,2022-07-13 00:00:00,No Response,,622,131,8
7232,2024-03-27 00:00:00,,,2024-04-01 00:00:00,No Response,,1574,226,8
7233,2025-09-28 00:00:00,2025-09-28 01:01:00,,2025-09-30 00:00:00,Cancelled,User Cancelled,76,318,2
7234,2023-06-07 00:00:00,2023-06-07 00:55:00,,2023-06-08 00:00:00,Cancelled,User Cancelled,1594,378,15
7235,2022-11-10 00:00:00,2022-11-10 01:35:00,2022-11-10 01:53:00,2022-11-10 00:00:00,Completed,,1083,367,7
7236,2021-11-10 00:00:00,,,2021-11-13 00:00:00,No Response,,325,147,19
7237,2021-10-05 00:00:00,2021-10-05 00:42:00,2021-10-05 04:16:00,2021-10-10 00:00:00,Completed,,1101,480,11
7238,2023-07-23 00:00:00,2023-07-23 01:46:00,2023-07-23 03:17:00,2023-07-23 00:00:00,Completed,,1947,338,3
7239,2025-07-07 00:00:00,2025-07-07 01:39:00,,2025-07-07 00:00:00,Cancelled,Late Response,1548,417,14
7240,2020-06-30 00:00:00,2020-06-30 00:07:00,2020-06-30 03:30:00,2020-07-03 00:00:00,Completed,,1908,312,14
7241,2024-12-30 00:00:00,,,2025-01-04 00:00:00,No Response,,1790,163,17
7242,2021-06-14 00:00:00,,,2021-06-16 00:00:00,No Response,,328,362,10
7243,2021-06-19 00:00:00,,,2021-06-20 00:00:00,No Response,,1736,216,12
7244,2022-10-23 00:00:00,,,2022-10-28 00:00:00,No Response,,1141,419,11
7245,2023-04-21 00:00:00,,,2023-04-23 00:00:00,No Response,,1878,22,10
7246,2024-06-23 00:00:00,2024-06-23 01:12:00,2024-06-23 03:03:00,2024-06-28 00:00:00,Completed,,37,353,8
7247,2020-04-02 00:00:00,,,2020-04-02 00:00:00,No Response,,520,194,13
7248,2025-12-15 00:00:00,2025-12-15 00:10:00,,2025-12-16 00:00:00,Cancelled,Late Response,528,151,20
7249,2022-07-11 00:00:00,2022-07-11 01:32:00,2022-07-11 06:26:00,2022-07-16 00:00:00,Completed,,1457,208,11
7250,2023-11-12 00:00:00,,,2023-11-13 00:00:00,No Response,,1828,115,3
7251,2025-03-24 00:00:00,,,2025-03-24 00:00:00,No Response,,46,246,1
7252,2025-11-28 00:00:00,,,2025-12-01 00:00:00,No Response,,1266,22,10
7253,2020-11-06 00:00:00,2020-11-06 00:12:00,,2020-11-10 00:00:00,Cancelled,Late Response,1058,218,1
7254,2022-09-04 00:00:00,2022-09-04 01:48:00,,2022-09-06 00:00:00,Cancelled,User Cancelled,1568,327,8
7255,2021-09-02 00:00:00,,,2021-09-07 00:00:00,No Response,,368,311,17
7256,2023-01-24 00:00:00,2023-01-24 01:10:00,2023-01-24 03:06:00,2023-01-25 00:00:00,Completed,,1524,129,12
7257,2025-11-03 00:00:00,2025-11-03 00:43:00,2025-11-03 05:04:00,2025-11-08 00:00:00,Completed,,1595,255,18
7258,2020-04-06 00:00:00,2020-04-06 01:47:00,,2020-04-08 00:00:00,Cancelled,User Cancelled,630,75,12
7259,2020-07-06 00:00:00,2020-07-06 01:21:00,2020-07-06 04:33:00,2020-07-11 00:00:00,Completed,,1078,433,5
7260,2024-12-20 00:00:00,,,2024-12-23 00:00:00,No Response,,122,333,2
7261,2023-09-30 00:00:00,2023-09-30 00:09:00,2023-09-30 03:03:00,2023-10-01 00:00:00,Completed,,916,229,11
7262,2025-06-06 00:00:00,,,2025-06-11 00:00:00,No Response,,1991,384,11
7263,2020-09-01 00:00:00,,,2020-09-02 00:00:00,No Response,,1829,420,13
7264,2022-05-05 00:00:00,2022-05-05 00:54:00,2022-05-05 01:38:00,2022-05-07 00:00:00,Completed,,804,440,15
7265,2025-04-16 00:00:00,2025-04-16 00:15:00,,2025-04-18 00:00:00,Cancelled,User Cancelled,371,498,9
7266,2021-09-05 00:00:00,,,2021-09-07 00:00:00,No Response,,1702,223,8
7267,2023-02-01 00:00:00,,,2023-02-06 00:00:00,No Response,,895,213,3
7268,2022-09-18 00:00:00,2022-09-18 00:43:00,,2022-09-22 00:00:00,Cancelled,Provider Unavailable,321,492,9
7269,2021-10-25 00:00:00,,,2021-10-28 00:00:00,No Response,,154,228,17
7270,2025-04-25 00:00:00,2025-04-25 00:12:00,2025-04-25 03:40:00,2025-04-25 00:00:00,Completed,,1396,186,16
7271,2020-04-30 00:00:00,2020-04-30 01:08:00,2020-04-30 03:28:00,2020-04-30 00:00:00,Completed,,534,446,13
7272,2020-04-15 00:00:00,,,2020-04-15 00:00:00,No Response,,1220,194,10
7273,2021-09-27 00:00:00,2021-09-27 00:57:00,,2021-10-02 00:00:00,Cancelled,Late Response,126,423,19
7274,2024-10-13 00:00:00,2024-10-13 01:02:00,2024-10-13 05:38:00,2024-10-14 00:00:00,Completed,,1619,104,11
7275,2025-04-24 00:00:00,2025-04-24 01:06:00,,2025-04-27 00:00:00,Cancelled,Provider Unavailable,1282,414,18
7276,2022-07-08 00:00:00,2022-07-08 01:05:00,,2022-07-08 00:00:00,Cancelled,Provider Unavailable,534,1,5
7277,2025-01-24 00:00:00,2025-01-24 01:29:00,,2025-01-24 00:00:00,Cancelled,User Cancelled,706,59,7
7278,2024-09-08 00:00:00,2024-09-08 01:47:00,,2024-09-13 00:00:00,Cancelled,Provider Unavailable,1089,332,6
7279,2022-07-01 00:00:00,,,2022-07-04 00:00:00,No Response,,1975,176,6
7280,2022-01-02 00:00:00,2022-01-02 00:52:00,,2022-01-04 00:00:00,Cancelled,Provider Unavailable,981,186,13
7281,2020-02-26 00:00:00,2020-02-26 01:44:00,2020-02-26 04:30:00,2020-03-01 00:00:00,Completed,,1381,423,9
7282,2022-10-07 00:00:00,,,2022-10-10 00:00:00,No Response,,1299,496,17
7283,2023-09-10 00:00:00,2023-09-10 00:56:00,2023-09-10 03:38:00,2023-09-15 00:00:00,Completed,,740,318,12
7284,2020-07-20 00:00:00,,,2020-07-22 00:00:00,No Response,,1924,87,6
7285,2022-11-18 00:00:00,2022-11-18 01:08:00,,2022-11-21 00:00:00,Cancelled,Provider Unavailable,898,18,11
7286,2020-02-15 00:00:00,2020-02-15 01:16:00,2020-02-15 05:25:00,2020-02-18 00:00:00,Completed,,1033,449,7
7287,2021-11-04 00:00:00,2021-11-04 00:12:00,,2021-11-06 00:00:00,Cancelled,User Cancelled,1583,354,20
7288,2021-08-24 00:00:00,,,2021-08-27 00:00:00,No Response,,1048,277,11
7289,2025-10-21 00:00:00,2025-10-21 00:39:00,2025-10-21 03:05:00,2025-10-22 00:00:00,Completed,,129,436,12
7290,2025-03-24 00:00:00,,,2025-03-25 00:00:00,No Response,,51,68,19
7291,2023-01-12 00:00:00,2023-01-12 01:47:00,2023-01-12 04:20:00,2023-01-12 00:00:00,Completed,,1125,163,10
7292,2020-01-31 00:00:00,2020-01-31 01:34:00,,2020-02-03 00:00:00,Cancelled,Late Response,320,316,9
7293,2020-07-10 00:00:00,,,2020-07-15 00:00:00,No Response,,1076,198,20
7294,2022-11-10 00:00:00,,,2022-11-11 00:00:00,No Response,,925,206,7
7295,2024-12-03 00:00:00,2024-12-03 00:18:00,,2024-12-03 00:00:00,Cancelled,Provider Unavailable,999,85,10
7296,2022-03-03 00:00:00,2022-03-03 01:45:00,,2022-03-07 00:00:00,Cancelled,User Cancelled,913,282,15
7297,2021-05-17 00:00:00,2021-05-17 00:25:00,,2021-05-17 00:00:00,Cancelled,Late Response,700,456,14
7298,2025-04-24 00:00:00,2025-04-24 00:35:00,2025-04-24 05:15:00,2025-04-29 00:00:00,Completed,,1002,109,13
7299,2023-04-10 00:00:00,2023-04-10 01:34:00,2023-04-10 03:34:00,2023-04-10 00:00:00,Completed,,1015,102,3
7300,2024-06-17 00:00:00,2024-06-17 00:58:00,,2024-06-22 00:00:00,Cancelled,User Cancelled,1166,354,4
7301,2024-06-14 00:00:00,,,2024-06-19 00:00:00,No Response,,869,87,10
7302,2024-11-02 00:00:00,2024-11-02 01:57:00,,2024-11-05 00:00:00,Cancelled,User Cancelled,1118,268,19
7303,2025-08-19 00:00:00,2025-08-19 00:28:00,2025-08-19 03:17:00,2025-08-22 00:00:00,Completed,,1917,378,3
7304,2021-05-30 00:00:00,2021-05-30 01:08:00,,2021-06-02 00:00:00,Cancelled,Late Response,1167,499,6
7305,2024-10-01 00:00:00,2024-10-01 00:10:00,,2024-10-06 00:00:00,Cancelled,Provider Unavailable,1998,456,18
7306,2021-01-11 00:00:00,,,2021-01-13 00:00:00,No Response,,210,201,15
7307,2024-01-11 00:00:00,2024-01-11 01:23:00,,2024-01-12 00:00:00,Cancelled,Provider Unavailable,1063,341,19
7308,2021-12-07 00:00:00,2021-12-07 00:45:00,2021-12-07 02:12:00,2021-12-11 00:00:00,Completed,,935,275,12
7309,2022-02-13 00:00:00,2022-02-13 01:42:00,,2022-02-13 00:00:00,Cancelled,User Cancelled,1030,29,1
7310,2022-10-25 00:00:00,2022-10-25 00:39:00,,2022-10-26 00:00:00,Cancelled,Provider Unavailable,1592,227,8
7311,2020-09-25 00:00:00,2020-09-25 01:57:00,,2020-09-27 00:00:00,Cancelled,Late Response,980,427,4
7312,2020-09-28 00:00:00,,,2020-09-28 00:00:00,No Response,,381,440,6
7313,2020-12-11 00:00:00,2020-12-11 00:16:00,,2020-12-15 00:00:00,Cancelled,User Cancelled,1693,290,11
7314,2024-11-15 00:00:00,2024-11-15 01:05:00,,2024-11-20 00:00:00,Cancelled,Provider Unavailable,924,422,1
7315,2022-03-19 00:00:00,2022-03-19 00:31:00,2022-03-19 01:30:00,2022-03-22 00:00:00,Completed,,1998,342,20
7316,2023-07-04 00:00:00,2023-07-04 01:15:00,2023-07-04 03:05:00,2023-07-05 00:00:00,Completed,,1847,443,10
7317,2021-10-22 00:00:00,2021-10-22 00:46:00,,2021-10-22 00:00:00,Cancelled,User Cancelled,820,456,10
7318,2022-09-22 00:00:00,,,2022-09-27 00:00:00,No Response,,1969,185,8
7319,2020-12-28 00:00:00,2020-12-28 00:17:00,2020-12-28 01:49:00,2020-12-30 00:00:00,Completed,,1531,371,6
7320,2025-01-21 00:00:00,2025-01-21 01:43:00,,2025-01-25 00:00:00,Cancelled,User Cancelled,1942,154,13
7321,2024-01-07 00:00:00,,,2024-01-10 00:00:00,No Response,,599,297,19
7322,2021-01-25 00:00:00,,,2021-01-28 00:00:00,No Response,,966,22,8
7323,2025-12-22 00:00:00,,,2025-12-27 00:00:00,No Response,,4,185,14
7324,2022-03-14 00:00:00,2022-03-14 00:10:00,2022-03-14 00:54:00,2022-03-16 00:00:00,Completed,,258,190,18
7325,2023-09-12 00:00:00,2023-09-12 00:52:00,,2023-09-15 00:00:00,Cancelled,User Cancelled,1642,473,7
7326,2025-09-21 00:00:00,,,2025-09-26 00:00:00,No Response,,1609,203,16
7327,2024-11-24 00:00:00,,,2024-11-27 00:00:00,No Response,,1646,499,8
7328,2023-07-01 00:00:00,,,2023-07-03 00:00:00,No Response,,482,215,10
7329,2021-04-24 00:00:00,2021-04-24 01:29:00,2021-04-24 05:05:00,2021-04-25 00:00:00,Completed,,1839,297,17
7330,2025-01-10 00:00:00,2025-01-10 01:17:00,2025-01-10 02:38:00,2025-01-15 00:00:00,Completed,,1540,68,14
7331,2023-01-30 00:00:00,2023-01-30 01:56:00,2023-01-30 04:36:00,2023-01-31 00:00:00,Completed,,56,194,1
7332,2020-11-08 00:00:00,2020-11-08 01:23:00,2020-11-08 03:02:00,2020-11-10 00:00:00,Completed,,1262,313,5
7333,2023-10-29 00:00:00,2023-10-29 01:00:00,2023-10-29 05:17:00,2023-11-02 00:00:00,Completed,,916,135,7
7334,2022-04-28 00:00:00,,,2022-05-01 00:00:00,No Response,,1843,87,2
7335,2021-01-21 00:00:00,2021-01-21 00:07:00,2021-01-21 02:07:00,2021-01-25 00:00:00,Completed,,276,448,4
7336,2025-08-31 00:00:00,2025-08-31 01:20:00,2025-08-31 01:50:00,2025-08-31 00:00:00,Completed,,310,371,19
7337,2024-02-14 00:00:00,,,2024-02-16 00:00:00,No Response,,756,456,1
7338,2024-10-10 00:00:00,2024-10-10 01:00:00,2024-10-10 05:56:00,2024-10-10 00:00:00,Completed,,1926,153,16
7339,2025-10-01 00:00:00,2025-10-01 00:35:00,2025-10-01 01:04:00,2025-10-03 00:00:00,Completed,,1481,322,13
7340,2020-01-26 00:00:00,2020-01-26 01:32:00,,2020-01-31 00:00:00,Cancelled,Provider Unavailable,1490,496,1
7341,2020-03-10 00:00:00,2020-03-10 01:47:00,2020-03-10 03:39:00,2020-03-10 00:00:00,Completed,,1783,216,17
7342,2022-05-15 00:00:00,2022-05-15 00:58:00,2022-05-15 01:08:00,2022-05-17 00:00:00,Completed,,1680,446,9
7343,2022-01-30 00:00:00,2022-01-30 01:39:00,2022-01-30 02:44:00,2022-01-30 00:00:00,Completed,,1011,135,7
7344,2023-09-23 00:00:00,,,2023-09-28 00:00:00,No Response,,1864,177,9
7345,2021-06-16 00:00:00,,,2021-06-16 00:00:00,No Response,,1514,336,20
7346,2021-03-17 00:00:00,,,2021-03-20 00:00:00,No Response,,1554,350,16
7347,2020-07-12 00:00:00,,,2020-07-12 00:00:00,No Response,,1726,454,20
7348,2020-09-26 00:00:00,2020-09-26 01:27:00,,2020-09-29 00:00:00,Cancelled,Provider Unavailable,482,195,10
7349,2021-06-11 00:00:00,2021-06-11 01:52:00,2021-06-11 05:10:00,2021-06-15 00:00:00,Completed,,1955,359,19
7350,2024-06-17 00:00:00,2024-06-17 02:00:00,2024-06-17 02:23:00,2024-06-17 00:00:00,Completed,,620,278,7
7351,2020-02-25 00:00:00,2020-02-25 01:41:00,2020-02-25 02:33:00,2020-02-27 00:00:00,Completed,,862,423,17
7352,2024-09-01 00:00:00,2024-09-01 01:24:00,2024-09-01 04:51:00,2024-09-03 00:00:00,Completed,,1831,422,7
7353,2024-01-30 00:00:00,,,2024-01-31 00:00:00,No Response,,431,312,10
7354,2025-07-11 00:00:00,2025-07-11 00:21:00,2025-07-11 01:01:00,2025-07-11 00:00:00,Completed,,1342,137,20
7355,2020-05-16 00:00:00,2020-05-16 00:52:00,2020-05-16 02:42:00,2020-05-18 00:00:00,Completed,,1742,299,14
7356,2024-01-09 00:00:00,2024-01-09 00:27:00,2024-01-09 03:33:00,2024-01-12 00:00:00,Completed,,413,412,1
7357,2020-03-12 00:00:00,2020-03-12 01:21:00,,2020-03-15 00:00:00,Cancelled,User Cancelled,1526,89,10
7358,2023-09-15 00:00:00,2023-09-15 00:50:00,,2023-09-15 00:00:00,Cancelled,Late Response,543,211,9
7359,2021-10-29 00:00:00,,,2021-10-31 00:00:00,No Response,,829,292,7
7360,2025-01-19 00:00:00,,,2025-01-21 00:00:00,No Response,,65,432,11
7361,2022-04-19 00:00:00,2022-04-19 00:30:00,,2022-04-23 00:00:00,Cancelled,User Cancelled,205,42,19
7362,2025-10-02 00:00:00,,,2025-10-06 00:00:00,No Response,,1284,1,8
7363,2024-06-27 00:00:00,2024-06-27 01:01:00,,2024-07-02 00:00:00,Cancelled,User Cancelled,151,356,13
7364,2021-09-27 00:00:00,2021-09-27 01:09:00,2021-09-27 04:09:00,2021-10-02 00:00:00,Completed,,1279,445,12
7365,2025-12-13 00:00:00,,,2025-12-13 00:00:00,No Response,,1033,436,13
7366,2022-12-02 00:00:00,2022-12-02 01:20:00,2022-12-02 01:37:00,2022-12-02 00:00:00,Completed,,535,356,7
7367,2021-08-08 00:00:00,2021-08-08 01:44:00,,2021-08-12 00:00:00,Cancelled,Late Response,1624,264,17
7368,2022-03-29 00:00:00,,,2022-04-03 00:00:00,No Response,,665,248,17
7369,2020-07-03 00:00:00,2020-07-03 01:06:00,2020-07-03 01:28:00,2020-07-04 00:00:00,Completed,,1678,492,18
7370,2020-12-04 00:00:00,2020-12-04 00:11:00,2020-12-04 03:29:00,2020-12-08 00:00:00,Completed,,927,242,7
7371,2023-06-06 00:00:00,,,2023-06-08 00:00:00,No Response,,1619,285,14
7372,2025-02-14 00:00:00,2025-02-14 01:11:00,,2025-02-17 00:00:00,Cancelled,Late Response,421,355,2
7373,2022-11-15 00:00:00,2022-11-15 01:37:00,2022-11-15 04:45:00,2022-11-20 00:00:00,Completed,,160,412,7
7374,2020-02-28 00:00:00,2020-02-28 00:12:00,,2020-03-04 00:00:00,Cancelled,User Cancelled,1340,61,9
7375,2024-05-01 00:00:00,2024-05-01 01:08:00,2024-05-01 01:35:00,2024-05-01 00:00:00,Completed,,1134,52,8
7376,2025-10-09 00:00:00,2025-10-09 00:43:00,,2025-10-14 00:00:00,Cancelled,Late Response,77,496,9
7377,2022-02-26 00:00:00,,,2022-02-28 00:00:00,No Response,,224,371,5
7378,2020-02-04 00:00:00,,,2020-02-08 00:00:00,No Response,,1037,474,4
7379,2021-11-08 00:00:00,2021-11-08 00:46:00,,2021-11-09 00:00:00,Cancelled,Late Response,583,348,11
7380,2023-08-16 00:00:00,2023-08-16 01:00:00,,2023-08-16 00:00:00,Cancelled,Provider Unavailable,1172,198,5
7381,2024-12-29 00:00:00,2024-12-29 00:13:00,2024-12-29 00:52:00,2025-01-02 00:00:00,Completed,,551,52,5
7382,2021-05-11 00:00:00,2021-05-11 00:23:00,,2021-05-15 00:00:00,Cancelled,Provider Unavailable,391,339,5
7383,2021-03-24 00:00:00,2021-03-24 00:17:00,2021-03-24 03:04:00,2021-03-28 00:00:00,Completed,,221,255,14
7384,2022-10-23 00:00:00,,,2022-10-23 00:00:00,No Response,,1986,120,6
7385,2021-07-09 00:00:00,,,2021-07-12 00:00:00,No Response,,1227,208,11
7386,2021-05-20 00:00:00,2021-05-20 01:49:00,,2021-05-23 00:00:00,Cancelled,Late Response,1666,40,5
7387,2020-12-26 00:00:00,,,2020-12-31 00:00:00,No Response,,1155,153,17
7388,2020-09-20 00:00:00,2020-09-20 01:35:00,2020-09-20 03:31:00,2020-09-21 00:00:00,Completed,,124,1,3
7389,2024-09-15 00:00:00,2024-09-15 01:19:00,,2024-09-18 00:00:00,Cancelled,Provider Unavailable,1426,12,4
7390,2025-03-18 00:00:00,2025-03-18 00:28:00,2025-03-18 02:31:00,2025-03-22 00:00:00,Completed,,756,321,13
7391,2024-05-09 00:00:00,,,2024-05-11 00:00:00,No Response,,1489,332,7
7392,2023-06-12 00:00:00,2023-06-12 00:55:00,,2023-06-13 00:00:00,Cancelled,User Cancelled,204,151,8
7393,2025-06-16 00:00:00,2025-06-16 01:29:00,,2025-06-20 00:00:00,Cancelled,Late Response,1643,259,1
7394,2025-09-29 00:00:00,,,2025-10-04 00:00:00,No Response,,115,161,7
7395,2023-11-04 00:00:00,,,2023-11-08 00:00:00,No Response,,1171,399,1
7396,2023-01-12 00:00:00,2023-01-12 01:12:00,2023-01-12 01:57:00,2023-01-15 00:00:00,Completed,,753,4,20
7397,2021-09-16 00:00:00,2021-09-16 01:02:00,,2021-09-19 00:00:00,Cancelled,User Cancelled,1113,119,13
7398,2025-07-01 00:00:00,2025-07-01 01:04:00,2025-07-01 03:40:00,2025-07-01 00:00:00,Completed,,176,14,17
7399,2020-11-21 00:00:00,2020-11-21 01:39:00,,2020-11-24 00:00:00,Cancelled,Late Response,1953,26,12
7400,2024-03-08 00:00:00,2024-03-08 00:48:00,,2024-03-08 00:00:00,Cancelled,Late Response,1043,383,3
7401,2024-02-16 00:00:00,2024-02-16 01:24:00,2024-02-16 05:11:00,2024-02-18 00:00:00,Completed,,639,304,12
7402,2021-07-29 00:00:00,2021-07-29 00:17:00,2021-07-29 04:34:00,2021-07-30 00:00:00,Completed,,506,321,11
7403,2021-08-02 00:00:00,2021-08-02 01:44:00,,2021-08-06 00:00:00,Cancelled,Provider Unavailable,263,283,10
7404,2025-12-30 00:00:00,2025-12-30 01:29:00,2025-12-30 03:01:00,2025-12-30 00:00:00,Completed,,1897,330,6
7405,2020-11-07 00:00:00,,,2020-11-10 00:00:00,No Response,,1826,80,20
7406,2021-03-11 00:00:00,,,2021-03-16 00:00:00,No Response,,353,197,11
7407,2021-08-19 00:00:00,2021-08-19 00:44:00,2021-08-19 03:45:00,2021-08-22 00:00:00,Completed,,500,369,9
7408,2022-09-27 00:00:00,2022-09-27 00:42:00,2022-09-27 03:57:00,2022-09-30 00:00:00,Completed,,1057,386,4
7409,2022-07-19 00:00:00,2022-07-19 00:32:00,2022-07-19 01:12:00,2022-07-20 00:00:00,Completed,,281,370,12
7410,2022-06-18 00:00:00,2022-06-18 00:06:00,2022-06-18 01:15:00,2022-06-18 00:00:00,Completed,,575,436,3
7411,2024-10-03 00:00:00,2024-10-03 01:51:00,,2024-10-05 00:00:00,Cancelled,User Cancelled,432,34,10
7412,2025-03-19 00:00:00,,,2025-03-22 00:00:00,No Response,,172,145,8
7413,2024-02-29 00:00:00,2024-02-29 01:29:00,,2024-03-04 00:00:00,Cancelled,User Cancelled,1029,348,1
7414,2025-04-26 00:00:00,2025-04-26 01:29:00,2025-04-26 02:43:00,2025-04-29 00:00:00,Completed,,1514,69,16
7415,2025-03-25 00:00:00,2025-03-25 01:24:00,,2025-03-30 00:00:00,Cancelled,Provider Unavailable,109,380,10
7416,2025-01-16 00:00:00,,,2025-01-17 00:00:00,No Response,,1255,299,17
7417,2024-11-21 00:00:00,,,2024-11-23 00:00:00,No Response,,720,207,19
7418,2023-11-25 00:00:00,2023-11-25 01:54:00,2023-11-25 05:53:00,2023-11-30 00:00:00,Completed,,160,33,7
7419,2024-04-06 00:00:00,2024-04-06 00:26:00,,2024-04-11 00:00:00,Cancelled,Provider Unavailable,890,403,10
7420,2022-06-10 00:00:00,,,2022-06-13 00:00:00,No Response,,1448,207,7
7421,2024-12-19 00:00:00,2024-12-19 00:18:00,2024-12-19 02:52:00,2024-12-22 00:00:00,Completed,,1037,14,2
7422,2022-01-23 00:00:00,2022-01-23 00:10:00,2022-01-23 01:08:00,2022-01-23 00:00:00,Completed,,644,25,12
7423,2020-02-03 00:00:00,,,2020-02-05 00:00:00,No Response,,295,453,16
7424,2022-07-04 00:00:00,2022-07-04 01:28:00,2022-07-04 02:48:00,2022-07-05 00:00:00,Completed,,292,66,12
7425,2023-06-01 00:00:00,2023-06-01 00:32:00,2023-06-01 01:39:00,2023-06-04 00:00:00,Completed,,1565,283,3
7426,2024-11-01 00:00:00,2024-11-01 01:39:00,,2024-11-05 00:00:00,Cancelled,Late Response,1833,487,3
7427,2024-08-19 00:00:00,,,2024-08-22 00:00:00,No Response,,966,158,10
7428,2021-04-03 00:00:00,,,2021-04-07 00:00:00,No Response,,82,250,4
7429,2023-09-15 00:00:00,2023-09-15 01:46:00,2023-09-15 02:52:00,2023-09-15 00:00:00,Completed,,1653,368,19
7430,2025-02-01 00:00:00,2025-02-01 00:35:00,2025-02-01 01:15:00,2025-02-02 00:00:00,Completed,,758,253,18
7431,2024-02-20 00:00:00,,,2024-02-23 00:00:00,No Response,,1014,61,11
7432,2023-05-19 00:00:00,2023-05-19 00:31:00,2023-05-19 04:07:00,2023-05-20 00:00:00,Completed,,22,94,13
7433,2023-10-20 00:00:00,,,2023-10-24 00:00:00,No Response,,1483,431,10
7434,2022-04-25 00:00:00,2022-04-25 00:13:00,,2022-04-27 00:00:00,Cancelled,Provider Unavailable,1478,147,13
7435,2023-11-19 00:00:00,2023-11-19 01:11:00,2023-11-19 01:32:00,2023-11-21 00:00:00,Completed,,1325,283,16
7436,2020-09-25 00:00:00,2020-09-25 01:58:00,2020-09-25 06:22:00,2020-09-29 00:00:00,Completed,,1324,356,15
7437,2023-02-17 00:00:00,2023-02-17 00:12:00,2023-02-17 01:41:00,2023-02-22 00:00:00,Completed,,529,324,10
7438,2025-09-15 00:00:00,,,2025-09-17 00:00:00,No Response,,999,423,9
